item_id,item_title,price,Action,Casual,Indie,Simulation,Strategy,Free to Play,RPG,Sports,Adventure,Racing,Early Access,Massively Multiplayer,Animation & Modeling,Video Production,Utilities,Web Publishing,Education,Software Training,Design & Illustration,Audio Production,Photo Editing,Accounting,release_year,playtime_forever,mean_recommend,mean_sentiment_analysis,total_reviews,players
513093,TS Marketplace: British Railways Class A2 Livery Pack Add-On,4.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
523530,Yu-Gi-Oh! ARC-V: ARC League Championship,4.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
523531,Yu-Gi-Oh! ARC-V: Yugo’s Synchro Dimension,4.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
523533,Yu-Gi-Oh! ARC-V: Jack Atlas vs Yuya,4.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
523534,Yu-Gi-Oh! ARC-V: Shay vs Dennis,4.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
459880,PlayFortress,19.99,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
523532,Yu-Gi-Oh! ARC-V: Yuya vs Crow,4.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
529590,"Please, Don't Touch Anything 3D",14.99,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
422200,DROD: Smitemaster's Selection Expansions 9+10,4.99,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
530350,Smashbox Arena,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
520350,Remembering Pearl Harbor,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,
494521,FSX Steam Edition: McDonnell F3H-2 Demon™ Add-On,9.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
558650,Star Kingdom - The Elements,1.99,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
457162,Rocket League® - Vulcan,1.99,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
388900,Fracture the Flag,4.99,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,453.0,,,,7.0
554140,Desert Ride Coaster,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
497020,Mystic Diary - Quest for Lost Brother,6.99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
550310,Root Of Evil: The Tailor,6.99,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
562520,Attempt[42],2.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
566150,Bowling at the Lake,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
495760,Deios II // DEIDIA,9.99,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
558540,Fantasy Grounds - 1 on 1 Adventures #5: Vale of the Sepulcher (3.5E/PFRPG),5.99,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
566480,Fantasy Grounds - Deadlands Reloaded: Abracadabra and an Arab Cadaver (Savage Worlds),4.99,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
567230,Fantasy Grounds - Secrets of New York (CoC),16.99,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
565500,Fantasy Grounds - The Last Parsec: Omariss Death Worm (Savage Worlds),4.99,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
555030,Fantasy Grounds - Mini-Dungeon #016: The Halls of Hellfire (5E),2.99,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
555740,Fantasy Grounds - Mini-Dungeon #017: Shadows of Madness (5E),2.99,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
556670,Fantasy Grounds - Mini-Dungeon #018: Neotomas' Paradise (5E),2.99,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
561900,Fantasy Grounds - Tropical Islands (Map Pack),7.99,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
561330,Fantasy Grounds - Cold Mountain (PFRPG),15.99,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
557410,Dream Quest,9.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,,,,,
566280,The Hurricane of the Varstray Soundtrack,3.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
566260,Trouble Witches Origin Soundtrack,3.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
552280,Tayutama2 -you're the only one- CHI ver.,29.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
497240,Pool of Death,3.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
559300,Thunder Spheres - Virtual Reality 3D Pool,2.99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
555850,Galactic Landing,1.99,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
550520,B. Braun Future Operating Room,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
547630,Madness^3 OST,0.99,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,,,,,
560582,Siralim 2 - Higher Skin Drop Rate (Cosmetic Only),4.99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
560581,Siralim 2 - Unlock All Skins (Cosmetic Only),9.99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
560580,Siralim 2 - Trials of the Gods (Expansion),0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
567070,Stellar Interface - Original Soundtrack,4.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
560790,Red Spider2: Exiled,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,,,,,
535000,EXIT,4.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
567020,TILE,1.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
566930,Rescue Team 6 Collector's Edition,5.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
492690,War for the Overworld - Crucible Expansion,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
566940,Claws &amp; Feathers 2,6.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
563760,VR GirlFriend,9.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
560200,A Number's life,3.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
565323,Pixel Puzzles Ultimate - Puzzle Pack: Santa,2.99,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
567280,Cube Runner,1.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
565324,Pixel Puzzles Ultimate - Puzzle Pack: Glaciers,2.99,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
563280,FourChords Guitar Karaoke - Hedley,4.99,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
566390,Zoom Out Modification,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
569190,Breaking Wheel OST,2.99,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
565322,Pixel Puzzles Ultimate - Puzzle Pack: Christmas,7.99,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
534320,4Team,0.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
569410,Zup! 2 - DLC,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
565040,Deluxe Content - Cossacks 3: Days of Brilliance,3.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
412290,The Dreamlord,3.99,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
568710,Santa Rockstar OST,4.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
350600,BIOS,14.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,4167.0,1.0,2.0,1.0,15.0
567980,Santa Rockstar,6.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
567860,Passage 4,8.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
563320,Mountain Trap: The Manor of Memories,6.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
542940,Kickoff Legends,0.0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,,,,,
536890,Glittermitten Grove,19.99,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
559990,ERR - 001,0.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
555080,Isyium,0.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
509679,Rocksmith® 2014 Edition – Remastered – Creedence Clearwater Revival - “Bad Moon Rising”,2.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
509682,Rocksmith® 2014 Edition – Remastered – Creedence Clearwater Revival Song Pack,7.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
509680,Rocksmith® 2014 Edition – Remastered – Creedence Clearwater Revival - “Fortunate Son”,2.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
509681,Rocksmith® 2014 Edition – Remastered – Creedence Clearwater Revival - “Proud Mary”,2.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
561000,Delicious - Emily's Home Sweet Home,12.99,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
464320,Real Events 2: 2016 MotoGP™ Season,3.99,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
527540,VR Journey,2.99,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
434069,OMSI 2 Add-On Mallorca,34.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
463791,Warhammer: End Times - Vermintide Karak Azgaraz,8.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
545490,Akuya,1.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
416090,Caretaker Retribution,3.99,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
486780,Fruit Ninja VR,14.99,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599.0,,,,29.0
523190,Weapons of Mythology - New Age -,0.0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,,,,,
536573,FSX Steam Edition: US Cities X: Las Vegas Add-On,14.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
561360,VR Invaders,17.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
568030,Last Mage Standing,2.99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
506930,CoLab,4.99,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
530760,Hearts of Iron IV: Together for Victory,14.99,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
559640,Betrayal Collection,5.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,,,,,
251450,Heroes of Havoc: Idle Adventures,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
563490,Earth Liberation,6.99,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
567050,Breaking Wheel Modding Files,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
538990,SugarMill,14.99,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
571190,Incognito - Soundtrack,4.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
551840,Crystal Shard Adventure Bundle,5.99,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
523550,Defense of Castle Chilly,9.99,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
548421,PAYDAY 2: Scarface Heist,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
570490,SHENZHEN SOLITAIRE,2.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
548422,PAYDAY 2: Scarface Character Pack,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
557790,Goblet of Maya,1.99,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
571010,ASTRONEER (Original Soundtrack),5.99,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
558850,Children of Colossus,4.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
531680,8-Bit Invaders!,14.99,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
563900,Fantasy Grounds - Mini-Dungeon #007: The Pententieyrie (PFRPG),2.99,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
566510,Fantasy Grounds - Mini-Dungeon #009: Tiikeri's Revenge (PFRPG),2.99,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
565460,Fantasy Grounds - Mini-Dungeon #008: Carrionholme (PFRPG),2.99,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
569950,Fantasy Grounds - Mini-Dungeon #010: Ghastardly Deeds (PFRPG),2.99,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
561230,Special Delivery,9.99,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
551720,Unearthed Inc: The Lost Temple,24.99,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
566170,Elephant Express VR,6.99,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
563340,Blue Tear,7.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
559950,Maize Original Soundtrack,4.99,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
567000,Tapocalypse,2.99,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
556140,We Are Stars,9.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
569010,Island Racer,4.99,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2009,,,,,
541600,Eddie Griffin - Freedom of Speech,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,,,,,
485630,Brazed,4.99,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,,,,,
541520,Fast Break,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,,,,,
541610,Mud,3.99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,,,,,
541690,Man From Shaolin,3.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,,,,,
529160,Moekuri: Adorable + Tactical SRPG,11.99,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
530040,reconquest,11.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
571220,hackmud OST,4.99,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,,,,,
539700,SWEATER? OK!,1.99,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
513160,Escape from Zellman Orbital,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
535240,Landmine Larry,6.99,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
567290,Slash It,0.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
571020,Santa's Big Adventures,0.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
570920,RPG Tycoon: Festive Fun,0.0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
531600,Game Character Hub PE: Second Story,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,,,,,
558480,Twilight Struggle - Turn Zero &amp; Promo Cards,4.99,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
571300,SickBrick - Soundtrack,0.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
554820,VideoPad Video Editor,99.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2016,,,,,
567210,Bunnyrama,2.99,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
489380,QuiVr,19.99,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
538700,TURGUL: RAPID FIGHTING,4.99,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
565190,Spacecats with Lasers VR,4.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
570890,Fallen,2.99,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
500340,QUACK ATTACK 1985: TURBO DX EDITION,0.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
512010,8-Bit Generation: The Commodore Wars,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
502530,THE GREY MAN,6.99,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
466520,Drone Hunter VR,9.99,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
546110,画境(Picturesque) VR,4.99,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
476430,SwingStar VR,7.99,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
568990,Tom Clancy's The Division™ - Let it Snow Pack,6.99,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
525034,Watch_Dogs® 2 - Dumpster Diver Pack,4.99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
525036,Watch_Dogs® 2 - Home Town Pack,2.99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
408250,Eagle Flight,39.99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
509683,Rocksmith® 2014 Edition – Remastered – Green Day - “Good Riddance (Time of Your Life)”,2.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
509688,Rocksmith® 2014 Edition – Remastered – Green Day Song Pack II,11.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
509685,Rocksmith® 2014 Edition – Remastered – Green Day - “Wake Me Up When September Ends”,2.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
509684,Rocksmith® 2014 Edition – Remastered – Green Day - “21 Guns”,2.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
544840,Children of Orc,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
509686,Rocksmith® 2014 Edition – Remastered – Green Day - “Longview”,2.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
508400,DRAGON BALL XENOVERSE 2 - DB Super Pack 1,7.99,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,,,,,
509687,Rocksmith® 2014 Edition – Remastered – Green Day - “Bang Bang”,2.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
572070,Fantasy Grounds - Islands of Plunder: Spices and Flesh (PFRPG),4.99,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
570720,Fantasy Grounds - Islands of Plunder: Tarin's Crown (PFRPG),4.99,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
570670,Fantasy Grounds - Road to War: The Equinox Crown (5E),4.99,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
571990,Michael Ian Black: Very Famous,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,,,,,
535190,Chunky Orbits,1.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
503800,Fractal Space - Soundtrack,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
570500,Child Phobia: Nightcoming Fears,1.99,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
562060,Ride 2 Free Bikes Pack 2,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
557420,Kamio Recoil,7.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
536574,FSX Steam Edition: US Cities: Detroit Add-On,14.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
414140,Jewel bits,6.99,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
536549,FSX Steam Edition: Toposim East Africa Add-On,14.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
536572,FSX Steam Edition: Toposim Central Africa Add-On,14.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
536575,FSX Steam Edition: US Cities X: Chicago Add-On,14.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
573850,BalanCity - Original Soundtrack,0.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
542350,Castle of no Escape 2,6.66,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
570060,TacoFace,0.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
567800,12 Labours of Hercules VI: Race for Olympus,2.99,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
561490,House of Meditation,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,
558100,Art of War: Red Tides,0.0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
570320,Spriter: Dreamworld Adventures Environment Art Pack,12.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2016,,,,,
567040,AffordaGolf Online,1.99,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
546200,Gnomes Garden 3: The thief of castles,4.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
571250,Hieroglyphika - Soundtrack,1.99,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
